site_id,site_name,latitude,longitude,altitude,state,county,city,land_use,location_setting,owning_agency,established_date,closed_date,address,zip_code,area_classification
560051895,Rawhide Meteorological Site,44.409156,-105.46553,1327.0,Wyoming,Campbell,Not in a City,INDUSTRIAL,RURAL,Powder River Coal Company,2006-03-31,,Rawhide Mine Hill Met Site,82716.0,rural
560051899,Buckskin Mine North Site & PRB-PM2.5 Network,44.502675,-105.539763,4315.0,Wyoming,Campbell,Not in a City,INDUSTRIAL,RURAL,Buckskin Mining Company,2008-09-03,,Buckskin Mine North Site,82716.0,rural
560051906,RELOCATED AMAX EAGLE BUTTE MINE SITE - 2. 1.5 MI WEST OLD LOCATION.,44.355613,-105.565892,1351.422,Wyoming,Campbell,Not in a City,INDUSTRIAL,RURAL,"Eagle Specialty Materials, Eagle Butte Mine",2010-05-08,,EAGLE BUTTE EB-31,82716.0,rural
560052900,Eagle Butte EB-5,44.33763,-105.494,1360.0,Wyoming,Campbell,Not in a City,INDUSTRIAL,RURAL,"Eagle Specialty Materials, Eagle Butte Mine",2008-05-12,,Amax Eagle Butte Mine Eb-5 Rural,82716.0,rural
560052901,Eagle Butte-Rawhide School Monitor,44.3904,-105.5453,1315.62,Wyoming,Campbell,Not in a City,COMMERCIAL,SUBURBAN,"Eagle Specialty Materials, Eagle Butte Mine",2013-01-01,,"EB-RSCH, 200 Prospector Parkway, Gillette",82716.0,urban-periphery
560052908,Caballo Mine Meteorological Station,44.126316,-105.334521,1408.0,Wyoming,Campbell,Not in a City,INDUSTRIAL,RURAL,"Inter-Mountain Laboratory Sheridan, WY",2008-01-01,,Caballo Mine Met.,82718.0,rural
560052909,Cordero Rojo Met. Station,44.050786,-105.343559,50.0,Wyoming,Campbell,Not in a City,INDUSTRIAL,RURAL,"Navajo Transitional Energy Company, Cordero Rojo Mine",2013-01-14,,CRM Met II,82718.0,rural
560055555,Wyodak Site 5,44.34375,-105.403333,1375.0,Wyoming,Campbell,Not in a City,INDUSTRIAL,RURAL,Wyodak Resources,2012-08-23,,"WYDK-M  3,044 meters NE of intersection of Wyodak Mine Access Rd & Garner Lake Rd",82716.0,rural
560056666,Wyodak Site 6,44.295496,-105.368761,1374.0,Wyoming,Campbell,Not in a City,INDUSTRIAL,RURAL,Wyodak Resources,2012-08-23,,"1,008 meters North of I-90 & 361 West of American Ranch Rd",82716.0,rural
560070006,560070006,41.874962,-106.56725,2066.0,Wyoming,Carbon,Not in a city,INDUSTRIAL,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",1983-01-01,, HANNA WYO,,rural
560070008,Town of Sinclair SO2 Monitor,41.78237,-107.12083,2016.0,Wyoming,Carbon,Sinclair,RESIDENTIAL,RURAL,"Sinclair Refinery, Sinclair",2015-12-10,,CCR 351,82334.0,rural
560070009,Sinclair North East (Ambient),41.79358,-107.08422,1996.0,Wyoming,Carbon,Sinclair,INDUSTRIAL,RURAL,"Sinclair Refinery, Sinclair",2015-12-18,,"Golf Course Road, Sinclair, WY",82334.0,rural
560070851,Sinclair Refinery Meteorological Station,41.784944,-107.114472,6624.0,Wyoming,Carbon,Not in a City,INDUSTRIAL,RURAL,"Sinclair Refinery, Sinclair",2011-04-01,,Sinclair Meteorological Monitoring Station,82334.0,rural
560090009,Antelope Site 7,43.42542,-105.388566,1492.0,Wyoming,Converse,Not in a City,INDUSTRIAL,RURAL,"Inter-Mountain Laboratory Sheridan, WY",2015-01-01,,Antelope Site 7,82633.0,rural
560090010,Converse County Long-Term,43.101281,-105.498931,1650.0,Wyoming,Converse,Not in a City,INDUSTRIAL,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2015-04-10,,"Converse County Long-Term 16 Miles West of Wyoming Highway 59 on Highland Loop Road, North side of road",82633.0,rural
560090850,Antelope Site 5,43.46096,-105.331263,0.0,Wyoming,Converse,Not in a City,INDUSTRIAL,RURAL,"Navajo Transitional Energy Company, Antelope Mine.",1992-11-06,,ANTELOPE SITE 5,82633.0,rural
560090851,ANTELOPE COAL COMPANY SITE #6 COLLOCATED TSP SITE.,43.474688,-105.310319,0.0,Wyoming,Converse,Not in a City,INDUSTRIAL,RURAL,"Navajo Transitional Energy Company, Antelope Mine.",1994-01-07,,ANTELOPE SITE 6,82633.0,rural
560092819,Antelope Mine Meteorological Station,43.46917,-105.34944,4680.0,Wyoming,Converse,Not in a City,INDUSTRIAL,RURAL,"Navajo Transitional Energy Company, Antelope Mine.",2008-01-01,,Antelope Mine Met Station,82633.0,rural
560130003,Lost Cabin SO2 Monitor,43.27106,-107.60017,1674.0,Wyoming,Fremont,Not in a City,INDUSTRIAL,RURAL,Contango,2017-01-01,,"55 Lost Cabin Road, Lysite, WY",82642.0,rural
560130005,560130005,43.274208,-107.691767,1610.0,Wyoming,Fremont,Not in a City,RESIDENTIAL,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2025-01-17,,"2580 Badwater Rd., Lysite, WY, 82642",82642.0,rural
560130006,560130006,43.02421,-108.3637,917.0,Wyoming,Fremont,Riverton,RESIDENTIAL,SUBURBAN,"Wyoming Air Quality Division, Dept Of Environmental Quality",2025-04-09,,"Shortite Dr, Riverton, WY 82501",82501.0,urban-periphery
560130099,South Pass,42.529999,-108.720003,2526.0,Wyoming,Fremont,Not in a City,FOREST,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2007-03-12,,South Pass WyDot,82520.0,rural
560130232,Spring Creek,43.081667,-107.549444,1372.0,Wyoming,Fremont,Not in a City,INDUSTRIAL,RURAL,Aethon Energy,2009-02-05,,Spring Creek Encana,82649.0,rural
560130233,560130233,42.84564,-108.3125,1605.0,Wyoming,Fremont,Not in a City,INDUSTRIAL,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2012-02-01,,Beaver Creek Met,82310.0,rural
560131003,Lander SLAM site,42.842168,-108.736281,1634.0,Wyoming,Fremont,Lander,RESIDENTIAL,SUBURBAN,"Wyoming Air Quality Division, Dept Of Environmental Quality",1987-01-01,,"600 WASHINGTON, Lander, WY",82520.0,urban-periphery
560136001,W1-SAND DRAW-01,42.994444,-108.370278,1251.0,Wyoming,Fremont,Riverton,DESERT,RURAL,Eastern Shoshone and Northern Arapaho Tribes of Wyoming,2002-11-15,,"90 GAS HILL ROAD, RIVERTON, WY",82501.0,rural
560190002,Buffalo,44.144167,-106.108889,1341.0,Wyoming,Johnson,Not in a City,FOREST,RURAL,Wyoming Bureau of Land Management,2000-01-01,,Buffalo (WARMS station),82834.0,rural
560190004,Johnson County,43.87483,-106.50974,1433.0,Wyoming,Johnson,Kaycee,AGRICULTURAL,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2018-05-18,,Johnson County - Intersection of Reno Road & Coal Mine Road,82639.0,rural
560199000,560199000,44.33344,-106.957181,2471.0,Wyoming,Johnson,Not in a City,FOREST,RURAL,National Park Service,2002-01-01,,Cloud Peak,82834.0,rural
560210100,Cheyenne NCore,41.182227,-104.778334,15.0,Wyoming,Laramie,Cheyenne,RESIDENTIAL,SUBURBAN,"Wyoming Air Quality Division, Dept Of Environmental Quality",2011-01-01,,NCore - North Cheyenne Soccer Complex,82009.0,urban-periphery
560230005,560230005,41.792581,-110.580761,2140.0,Wyoming,Lincoln,Not in a City,INDUSTRIAL,RURAL,Kemmerer Operations,2024-07-12,,SBV - Kemmerer,83101.0,rural
560230800,MONITORING SITE LOCATED NORTHEAST FROM MINE,41.6914,-110.6092,0.0,Wyoming,Lincoln,Not in a City,INDUSTRIAL,RURAL,Kemmerer Operations,1994-01-01,,"Chevron Kemmerer Mine Site 800 (Formerly FMC SKULL POINT MINE), KEMMERER, WY",83114.0,rural
560230814,SITE SBIII LOCATED 2 MILES NORTHWEST OF NAUGHTON POWER PLANT,41.7733,-110.6297,0.0,Wyoming,Lincoln,Not in a City,INDUSTRIAL,RURAL,Kemmerer Operations,1994-01-01,,"Chevron Kemmerer Mine SB-111 (Fomerly PITTSBURG & MIDWAY COAL), KEMMERER, WY",83114.0,rural
560230815,SITE IV IS LOCATED APPROX 2 2/3 MILES SOUTH OF NAUGHTON POWER PLANT,41.7183,-110.5997,0.0,Wyoming,Lincoln,Not in a City,INDUSTRIAL,RURAL,Kemmerer Operations,1993-01-01,,"Chevron Kemmerer Mine SB-IV (Fomerly PITTSBURG & MIDWAY COAL), KEMMERER, WY",83114.0,rural
560230820,NAUGHTON POWER PLANT PM10 SITE .25 MILE EAST OF POWER PLANT,41.7575,-110.57833,0.0,Wyoming,Lincoln,Kemmerer,INDUSTRIAL,RURAL,"Pacificorp, WY",1994-01-01,,"PACIFICORP NAUGHTON PLANT KEMMERER, WY",83114.0,rural
560250100,Casper Gaseous,42.82231,-106.36501,1591.0,Wyoming,Natrona,Casper,RESIDENTIAL,SUBURBAN,"Wyoming Air Quality Division, Dept Of Environmental Quality",2013-03-01,,"2800 Pheasant Drive, Casper",82604.0,urban-periphery
560252601,560252601,42.8608,-106.23586,1559.0,Wyoming,Natrona,Brookhurst,INDUSTRIAL,SUBURBAN,Sinclair Casper Refining Company,2011-07-01,,"Sinclair, Casper",82636.0,urban-periphery
560290001,Cody SLAMS site,44.524568,-109.06926,1532.0,Wyoming,Park,Cody,RESIDENTIAL,SUBURBAN,"Wyoming Air Quality Division, Dept Of Environmental Quality",1975-01-01,,CODY JR HI SCH-2901 Cougar Ave,82414.0,urban-periphery
560299002,North Absaroka,44.744723,-109.382366,2483.0,Wyoming,Park,Not in a City,FOREST,RURAL,National Park Service,2000-01-01,,North Absaroka,82414.0,rural
560310805,BASIN ELECTRIC SITE COLLOCATED TSP AND PM10,42.112266,-104.86819,0.0,Wyoming,Platte,Not in a City,INDUSTRIAL,RURAL,Basin Electric Power Cooperative,1981-06-01,,"LARAMIE RIVER POWER PLANT WHEATLAND, WY",82201.0,rural
560330002,Sheridan - Police Sta. SLAM Site,44.815142,-106.955933,1192.0,Wyoming,Sheridan,Sheridan,COMMERCIAL,URBAN AND CENTER CITY,"Wyoming Air Quality Division, Dept Of Environmental Quality",1983-10-05,,"Police Station, 45 WEST 12TH ST., SHERIDAN WY.",82801.0,urban-centre
560330004,560330004,44.933611,-106.847222,1135.0,Wyoming,Sheridan,Not in a City,FOREST,RURAL,Wyoming Bureau of Land Management,2000-03-21,,"Sheridan, WARMS station",82801.0,rural
560350002,560350002,42.928333,-109.788056,2396.0,Wyoming,Sublette,Not in a City,FOREST,RURAL,Wyoming Bureau of Land Management,2000-01-01,,"Pinedale, WARMS station",82941.0,rural
560350099,Boulder,42.719,-109.753,2159.0,Wyoming,Sublette,Not in a City,INDUSTRIAL,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2005-01-26,,Boulder APPROX 3 MILES WEST OF BOULDER,82941.0,rural
560350100,Daniel South,42.7907,-110.0551,2375.0,Wyoming,Sublette,Not in a City,DESERT,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2005-07-01,,DANIEL SOUTH ~ 4 MILES SO OF DANIEL WYO OFF OF HWY 189,83115.0,rural
560350101,Pinedale Gaseous,42.869824,-109.87076,2191.0,Wyoming,Sublette,Not in a City,RESIDENTIAL,SUBURBAN,"Wyoming Air Quality Division, Dept Of Environmental Quality",2009-01-01,,Pinedale Gaseous Monitor on west side of City Park and Pine Creek,82941.0,urban-periphery
560350700,Big Piney Site #3,42.486361,-110.098861,2076.0,Wyoming,Sublette,Not in a City,RESIDENTIAL,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2011-03-30,,Big Piney Site #3,83113.0,rural
560351002,Juel Spring,42.373499,-109.560498,2145.0,Wyoming,Sublette,Not in a City,INDUSTRIAL,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2009-12-11,,Juel Spring - 20 miles NW of Farson on the west side of US Highway 191,82923.0,rural
560357101,White PIne,42.967,-109.748,2900.0,Wyoming,Sublette,Not in a City,FOREST,RURAL,US Forest Service,2024-05-29,,"74 White Pine Rd, Pinedale WY 82941",82941.0,rural
560357102,Pinyon Ridge,43.392,-109.913,2930.0,Wyoming,Sublette,Not in a City,FOREST,RURAL,US Forest Service,2024-05-30,,"Green River Road, Pinedale, WY",82925.0,rural
560358001,560358001,42.928834,-109.787374,2388.0,Wyoming,Sublette,Not in a city,AGRICULTURAL,RURAL,US EPA National Exposure Research Lab,1988-11-01,,4 1/2M NE OF PINEDALE E OF FREEMONT LAKE,,rural
560359000,Bridger Wilderness,42.974831,-109.758655,2627.0,Wyoming,Sublette,Not in a City,FOREST,RURAL,National Park Service,1988-03-02,,Bridger Wilderness,82941.0,rural
560359001,Boulder Lake,42.846483,-109.639733,2296.0,Wyoming,Sublette,Not in a City,FOREST,RURAL,National Park Service,2009-08-26,,Boulder Lake,82941.0,rural
560359991,Pinedale,42.9288,-109.788,2388.0,Wyoming,Sublette,Not in a City,FOREST,RURAL,USEPA - Clean Air and Power Division,1988-10-21,,"Skyline Dr, Pinedale, WY 82941",82941.0,rural
560370007,Rock Springs SLAM site,41.592536,-109.220852,1908.0,Wyoming,Sweetwater,Rock Springs,RESIDENTIAL,URBAN AND CENTER CITY,"Wyoming Air Quality Division, Dept Of Environmental Quality",1983-01-01,,625 AHSAY AVE ROCK SPRINGS WYO,82901.0,urban-centre
560370010,FMC-GRANGER SITE #1,41.645774,-109.928801,1975.0,Wyoming,Sweetwater,Not in a City,DESERT,RURAL,Tronox,1974-01-01,,Genesis Alkali - GRANGER Upwind (SW of facility),82935.0,rural
560370012,Tata Site 3,41.584957,-109.769957,1930.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Tata Chemicals,1974-01-01,,TATA Upwind (SW of facility),82935.0,rural
560370014,Tata Site 4,41.6043,-109.755297,1949.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Tata Chemicals,1974-01-01,,TATA SITE 4 - Upwind (Not facility),82935.0,rural
560370017,Solvay PM10-DOWNWIND (East of Facility),41.501,-109.731,0.0,Wyoming,Sweetwater,Green River,DESERT,RURAL,Solvay,2014-08-15,,Solvay-DOWNWIND (East of Facility),82938.0,rural
560370018,Bridger Coal JB6,41.71777,-108.62256,2085.0,Wyoming,Sweetwater,Point of Rocks,INDUSTRIAL,RURAL,Bridger Coal Company,2016-08-31,,JB-6,82901.0,rural
560370022,TATA MET,41.58539,-109.76871,1926.0,Wyoming,Sweetwater,Green River,INDUSTRIAL,RURAL,Tata Chemicals,2017-07-01,,0.5 MILES SW OF THE TATA OFFICE,82935.0,rural
560370026,866-A,41.639087,-109.795,1908.0,Wyoming,Sweetwater,Green River,INDUSTRIAL,RURAL,"Genesis Alkali Wyoming, LP",2021-08-04,,Unknown,,rural
560370027,Pit 15,41.639944,-108.580391,2181.0,Wyoming,Sweetwater,Point of Rocks,INDUSTRIAL,RURAL,Black Butte Coal Company,2021-10-08,,No Known Street Address,,rural
560370028,TATA Site 5,41.593611,-109.71115,2373.0,Wyoming,Sweetwater,Little America,INDUSTRIAL,RURAL,Tata Chemicals,2022-01-07,,"RURAL AREA 20 miles west of Green River, WY",,rural
560370029,560370029,41.588856,-109.237842,1970.0,Wyoming,Sweetwater,Rock Springs,RESIDENTIAL,SUBURBAN,"Wyoming Air Quality Division, Dept Of Environmental Quality",2024-07-03,,"2500 College Drive, Rock Springs, WY 82901",82901.0,urban-periphery
560370200,Wamsutter,41.677667,-108.024835,2044.0,Wyoming,Sweetwater,Not in a City,DESERT,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2006-03-07,,WAMSUTTER SOUTHEAST PORTION OF SWEETWATER COUNTY,82336.0,rural
560370300,Moxa Arch,41.750556,-109.788333,1966.0,Wyoming,Sweetwater,Not in a City,DESERT,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2010-05-28,,Moxa,82935.0,rural
560370812,"OCI, LTD SITE #3",41.709662,-109.713239,0.0,Wyoming,Sweetwater,Not in a City,DESERT,RURAL,Sisecam Wyoming LLC,1976-01-01,,OCI - Upwind (West of facility),82935.0,rural
560370847,SOLVAY SITE #1,41.495456,-109.776551,0.0,Wyoming,Sweetwater,Not in a City,DESERT,RURAL,Solvay,1981-04-01,,SOLVAY Upwind (West of facility),82938.0,rural
560370849,Solvay Meteorological Station,41.504315,-109.766971,1900.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Solvay,2013-01-01,,Solvay Met Tower,82938.0,rural
560370851,JIM BRIDGER 851 SITE,41.741013,-108.770861,0.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,"Pacificorp, WY",1990-09-14,,PACIFICORP BRIDGER #851,82901.0,rural
560370860,JIM BRIDGER COAL JB # 4,41.792583,-108.729601,0.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Bridger Coal Company,1983-01-01,,BRIDGER COAL JB-4,82901.0,rural
560370862,TRONOX GRANGER SITE #7,41.679308,-109.886002,0.0,Wyoming,Sweetwater,Not in a City,DESERT,RURAL,Tronox,1984-10-01,,Genesis Alkali - Granger - Downwind (East of facility),82935.0,rural
560370867,JB SITE # 5,41.749544,-108.670746,0.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Bridger Coal Company,1990-10-01,,BRIDGER COAL JB-5,82901.0,rural
560370868,STATION LOCATED NORTH EAST OF ACTIVITIES,41.62413,-108.614496,0.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Black Butte Coal Company,1992-06-01,,BLACK BUTTE #868 Downwind PIT#10,82901.0,rural
560370898,OCI #4,41.735325,-109.640283,8.0,Wyoming,Sweetwater,Not in a City,DESERT,RURAL,Sisecam Wyoming LLC,2003-10-01,,OCI - Downwind (East of facility),82935.0,rural
560370901,JIM BRIDGER SITE 901,41.735735,-108.790862,0.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,"Pacificorp, WY",1990-10-01,,"PACIFICORP BRIDGER PWR PLT Site #901, ROCK Springs, WY",82901.0,rural
560371002,Westvaco #002,41.621073,-109.835484,1914.0,Wyoming,Sweetwater,Not in a City,DESERT,RURAL,Tronox,1974-01-01,,Genesis Alkali-Westvaco Upwind (West of facility),82935.0,rural
560371236,Black Butte Upwind,41.61487,-108.753826,2022.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Black Butte Coal Company,2008-09-01,,Black Butte Upwind,82901.0,rural
560371414,Black Butte Mine Pit 14,41.521672,-108.662222,2022.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Black Butte Coal Company,2009-05-06,,Black Butte Pit 14,82901.0,rural
560371868,Black Butte Mine I-80 Site,41.647036,-108.632466,2108.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Black Butte Coal Company,2008-01-03,,Black Butte Mine I-80 Site,82901.0,rural
560371918,560371918,41.74644,-108.8038,2045.208,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,"Wyoming Air Quality Division, Dept Of Environmental Quality",2012-01-01,,Jim Bridger Power Plant SO2 Monitoring Site,82901.0,rural
560372004,Black Butte Office Met Station,41.575538,-108.695123,2001.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Black Butte Coal Company,2007-01-01,,Black Butte Office Met Station,82901.0,rural
560372851,Jim Bridger Meteorological Station,41.754697,-108.800341,2047.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,"Pacificorp, WY",2008-01-01,,Jim Bridger Met Site,82901.0,rural
560372860,Bridger Coal JB-2 Meteorological Station,41.76306,-108.73444,6857.0,Wyoming,Sweetwater,Not in a City,INDUSTRIAL,RURAL,Bridger Coal Company,2007-01-01,,Bridger mine met station,82901.0,rural
560390007,560390007,44.1072,-110.66694,2098.0,Wyoming,Teton,Not in a city,FOREST,RURAL,National Park Service,2002-12-20,,"GRAND TETONS NATIONAL PARK, FLAGG RANCH",,rural
560390008,Grand Teton NP - Science School,43.670833,-110.599472,2105.0,Wyoming,Teton,Not in a City,FOREST,RURAL,National Park Service,2011-08-22,,Grand Teton NP - Science School,83011.0,rural
560391006,Jackson SLAM site,43.45776,-110.79799,1901.0,Wyoming,Teton,Jackson,COMMERCIAL,SUBURBAN,"Wyoming Air Quality Division, Dept Of Environmental Quality",2007-06-08,,Jackson SLAMS - High School Rd.,83001.0,urban-periphery
560391010,Yellowstone NP - Lake Village Ranger Station,44.55115,-110.395369,2361.0,Wyoming,Teton,Yellowstone National Park (Also ID + MT),FOREST,RURAL,National Park Service,1986-11-01,,YELLOWSTONE NP LAKE LODGE AREA,,rural
560391011,Yellowstone NP - Water Tank,44.56536,-110.40034,2430.0,Wyoming,Teton,Not in a City,FOREST,RURAL,National Park Service,1996-06-26,,YELLOWSTONE NATIONAL PARK,82190.0,rural
560391013,Yellowstone National Park - Old Faithful Snow Lodge,44.373056,-110.830833,2230.0,Wyoming,Teton,Not in a City,FOREST,RURAL,National Park Service,2012-10-18,,Yellowstone National Park - Old Faithful Snow Lodge,82190.0,rural
560399000,Yellowstone NP,44.565217,-110.400996,2425.0,Wyoming,Teton,Not in a City,FOREST,RURAL,National Park Service,1996-07-03,,Yellowstone NP 2,82190.0,rural
560410200,Haystack Downwind,41.407517,-110.678433,2136.0,Wyoming,Uinta,Not in a City,INDUSTRIAL,RURAL,Westmoreland Haystack Mining,2012-02-07,,Haystack Down-wind,82930.0,rural
560410201,Haystack Upwind,41.408699,-110.702153,2208.0,Wyoming,Uinta,Not in a City,INDUSTRIAL,RURAL,Westmoreland Haystack Mining,2012-01-18,,Haystack Mine Up-Wind TEOM and Met,82930.0,rural
560430002,Worland SLAMS,44.007919,-107.956965,1239.0,Wyoming,Washakie,Worland,AGRICULTURAL,SUBURBAN,"Wyoming Air Quality Division, Dept Of Environmental Quality",2024-02-01,,"800 Washakie Ave, Worland, WY 82401",82401.0,urban-periphery
560450003,560450003,43.873056,-104.191944,1437.0,Wyoming,Weston,Not in a City,FOREST,RURAL,Wyoming Bureau of Land Management,2000-10-10,,"Newcastle, WARMS station",82701.0,rural
560450800,Wyoming Refining,43.84539,-104.20512,1335.0,Wyoming,Weston,Newcastle,INDUSTRIAL,RURAL,"WY Refining Company, WY",2005-09-28,,"Wyoming Refining, RODEO St., Newcastle, WY",82701.0,rural
660101703,Mangilao Commissioner Office,13.439167,144.787222,113.0,Guam,Guam,Not in a City,RESIDENTIAL,SUBURBAN,Guam Environmental Protection Agency,1982-01-01,,205 Father Duenas Drive - Chalan Pago Ordot Village,96910.0,urban-periphery
720010002,Adjuntas,18.175378,-66.725988,530.7,Puerto Rico,Adjuntas,Adjuntas,FOREST,RURAL,Puerto Rico Environmental Quality Board,2005-01-01,,ROAD #123,601.0,rural
720130001,720130001,18.457039,-66.696693,80.0,Puerto Rico,Arecibo,Not in a City,AGRICULTURAL,RURAL,Puerto Rico Environmental Quality Board,2010-01-02,,Victor Santoni Cordero,,rural
720130002,720130002,18.453389,-66.694987,60.0,Puerto Rico,Arecibo,Not in a City,COMMERCIAL,SUBURBAN,Puerto Rico Environmental Quality Board,2012-08-19,,Road #2,,urban-periphery
720170002,720170002,18.43078,-66.591839,0.0,Puerto Rico,Barceloneta,Barceloneta,INDUSTRIAL,RURAL,Puerto Rico Environmental Quality Board,1991-03-05,,ROAD #2 BARCELONETA,,rural
720170003,RURAL ZONE; NEAR AGRICULTURAL AND INDUSTRIAL/PHARMACEUTICAL AREA,18.436764,-66.58002,0.0,Puerto Rico,Barceloneta,Tiburones,RESIDENTIAL,RURAL,Puerto Rico Environmental Quality Board,1994-08-26,,CENTRO COMUNAL BARRIO TIBURONES,617.0,rural
720210004,720210004,18.413702,-66.132239,15.0,Puerto Rico,Bayamon,Bayamon,INDUSTRIAL,SUBURBAN,Puerto Rico Environmental Quality Board,1987-08-04,,FORT BUCHANAN FM 33 GUAYNABO,936.0,urban-periphery
720210005,720210005,18.41148,-66.128624,24.0,Puerto Rico,Bayamon,Bayamon,INDUSTRIAL,SUBURBAN,Puerto Rico Environmental Quality Board,1987-08-07,,FORT BUCHANAN FM-34,936.0,urban-periphery
720210008,EQB #51-SITE NEAR BAYAMON DONWTOWN COMERCIAL AREA.,18.402171,-66.164889,0.0,Puerto Rico,Bayamon,Bayamon,RESIDENTIAL,URBAN AND CENTER CITY,Puerto Rico Environmental Quality Board,1997-02-13,,"JOSE DAVILA SEPRIT SCHOOL,SIERRA BAYAMON",,urban-centre
720210010,Bayamon,18.420089,-66.150615,70.0,Puerto Rico,Bayamon,Bayamon,INDUSTRIAL,SUBURBAN,Puerto Rico Environmental Quality Board,2011-03-16,,Ave. Central Correccional,,urban-periphery
720250007,720250007,18.198712,-66.052237,8.3,Puerto Rico,Caguas,Caguas,MOBILE,URBAN AND CENTER CITY,Puerto Rico Environmental Quality Board,2016-10-19,,Luis A. Ferre Highway,,urban-centre
